latitude,longitude,date,satellite_no2,temperature,humidity,population_density,proximity_to_roads,ground_no2
36.106189099033415,-119.73861813863897,2024-02-01,33.26565998208915,290.1467783648679,80.85668245293895,946.1992843371302,7.7252642316259434,46.854694979147226
38.38536856329224,-118.73271435163493,2024-02-01,50.32094167515431,314.9990823449647,42.64082383965377,4797.085079483951,2.6547322499764894,86.73455047021125
38.86120137946638,-119.62876570334727,2024-02-01,1.4079663282890675,316.96311221177075,67.45742404699618,3211.7593186317276,2.087425334283899,84.87524666688432
37.366065934422,-119.4811264568263,2024-02-01,0.6957587303291213,306.8166205863583,34.360938935388894,4242.882248409246,9.442661596555508,51.15195574628737
38.08863462030897,-115.93535797303032,2024-02-01,24.012662045151988,317.2506650960535,80.2026432350077,2723.3252906566504,0.19304416717866646,70.66877084605436
37.281629619111996,-119.80563151491656,2024-02-01,10.080719713908525,295.9151434990947,40.47275301020979,2100.670395569919,9.653887036634297,19.275201041271227
39.470456846289224,-116.70528603032629,2024-02-01,26.021136793575362,318.1206470416177,34.24888208314587,4887.05538764523,1.492618969888062,68.83967049269083
37.48934590257159,-118.63721125592299,2024-02-01,17.70432945283974,308.111315086639,54.01314573232867,2931.5007855581885,8.194380817932682,27.23845792632895
39.2090435451441,-115.64227159645937,2024-02-01,2.852002483864824,281.68023069675246,64.61532831597862,4341.024234855936,2.759225530681031,83.20620967541508
39.00676029135124,-117.57503857711251,2024-02-01,90.93041464060494,316.2749132727621,81.29501751358626,4768.797362013135,3.507023274307274,8.372413310890991
37.052524106741785,-118.47211770336087,2024-02-01,0.8223131388891525,299.3789123613277,88.45455153130419,3393.005403692863,2.1675771132198496,77.31386728852775
36.15042245928738,-117.41180532155283,2024-02-02,73.60821443370854,298.41307939111334,56.36955075419182,2767.246458667441,5.855140424810797,9.993690656861954
37.03041066279886,-118.09020990477366,2024-02-02,15.214788691951654,302.6586642391854,33.62681537911621,67.37871200772057,3.4809554750787406,88.1189236894309
39.131086878876104,-117.17849467665084,2024-02-02,91.22296219996,285.9753818708491,74.94693474155224,248.09722165807966,6.573930394946633,30.42045181350037
36.138162679096965,-119.42733565836826,2024-02-02,89.27959395898858,298.76664194269597,63.910395373436245,1044.2135194530258,0.15647317942065975,65.43933648305747
37.62218172928875,-115.01504748593725,2024-02-02,65.39011463692573,313.24508866870985,56.87348069066779,970.7417376871765,0.6437488351503962,48.750227862027984
39.030483739803735,-117.87222061151641,2024-02-02,67.22341498006051,280.61929836550064,48.55613272753138,1311.0560362392343,0.9966115273124865,36.630314526233896
36.767387375641896,-118.25884680146315,2024-02-02,0.5339141969688543,290.91668641297485,60.14391167061214,1559.426456603421,4.189936853102311,64.54418331834965
38.21104818501349,-116.44895075841868,2024-02-02,98.4871566113602,280.09818345775375,50.320776267421856,1832.3241930761048,8.14796172659976,94.7522980551238
36.228157870244075,-118.18050296752334,2024-02-02,87.78326035758144,296.62845236599395,75.42071206484161,2131.6615658409387,8.881779103783828,4.126974737462186
35.5463972268408,-115.83362847485621,2024-02-02,89.5106225730092,309.1326204197494,62.63362178955846,539.3883753572726,2.4481074006090076,91.88528558831042
38.971921125464284,-117.72864637819788,2024-02-02,65.92445370508719,311.9508731645851,82.61086644924671,259.69156316627107,5.74369724239014,60.908165502101355
35.49484311704354,-116.40220793367283,2024-02-02,34.47869286545365,317.8075904450803,62.612634878966524,3386.025022911466,7.683649926926005,80.73143007690523
36.35690697539792,-119.46273391779057,2024-02-02,89.36486490904808,304.34018451883145,44.2957448003958,2709.807382973235,2.8882942991960867,38.38749534342776
39.2755471099872,-115.76940407222445,2024-02-02,29.151692815119233,290.18507466611584,81.06551293392867,2248.5138009895923,4.090077367362732,47.18429748376137
36.73234643539334,-116.32141006610945,2024-02-02,56.271154334220284,316.96591796546795,63.43314269580264,3190.477708783344,5.239742026857139,86.8850751801164
39.8652267475708,-118.94141610769017,2024-02-02,9.97309723438824,311.01263015521505,42.41046228861367,4147.013065657526,1.348748464080477,41.48479698098231
39.8986716738693,-119.27356995127107,2024-02-02,92.19556301327502,302.9771393201258,67.41046859737332,2167.079900125213,0.25982293725780314,53.4659566749085
36.341380102267784,-118.41853825637187,2024-02-02,14.077045777121333,307.82560862875744,51.46300589654565,3223.541352007298,1.5280580931828325,2.0194923084332905
35.20489111124945,-115.11964706984048,2024-02-02,22.489680573040726,316.97265420029714,80.66433673752394,4770.1825079840355,6.268536212535334,15.85980058380423
38.52531642102689,-118.7158421271647,2024-02-02,55.813415812821496,308.49576113891686,57.19798431879257,4206.141254514726,0.7361826153368167,64.16865079747997
37.25493251324172,-117.71936395526683,2024-02-02,76.40930002129815,294.73498030338936,73.586481486445,2158.7040119869266,1.896963648501283,71.69769010638771
35.50376421979788,-119.84989887141332,2024-02-02,61.93513059362989,308.52112809156387,35.73217245817423,3241.3483471829777,3.3785388569530372,58.26009367844994
38.537614094890216,-118.01386235216884,2024-02-02,23.213391280015617,281.6111265094155,53.76146077814077,926.5010634839018,0.7787006430636634,14.331003627561067
35.155874545559605,-117.14339992283449,2024-02-02,0.09430425274903342,295.45662247322326,88.99448618834393,2824.584815230695,1.9169927116163443,44.540542857783485
39.35098345246121,-115.23437693746017,2024-02-03,75.71505803074392,296.2529212738232,78.5076173686289,4907.575041135292,9.112697889835111,35.50947663631898
35.69326264556652,-117.41631977529968,2024-02-03,98.52073259110938,286.6735293768334,39.59644814201572,2615.659820252485,0.1929913222698476,49.56613440350883
35.63655939373363,-115.90446336911157,2024-02-03,80.99131203060904,280.92341922207083,46.6658429686353,4641.809580991229,6.5343192417436216,87.03290345540942
35.87836148984292,-117.2643617871555,2024-02-03,46.02066181566153,285.3352494655097,49.78894853138166,2066.3078564911402,3.8440893091518493,77.58614386586518
39.80133179246033,-119.7960749328224,2024-02-03,90.37672613991066,306.1848598318822,69.02193362972673,4994.281894563925,6.726487394323711,8.398950138915895
38.46584680126923,-118.42495862405113,2024-02-03,40.984767311835,312.0915526545475,75.41968556937934,2917.139174376411,5.886917203634045,89.03091977745643
39.00685767731818,-117.12225246084448,2024-02-03,52.493408424346754,319.52813970907897,74.97159652847458,259.23152146787606,2.234987543546443,47.17671511498236
36.98817492866377,-115.24703017034437,2024-02-03,47.712976739568326,293.8545401243398,60.59244337838417,2954.436243622371,8.472094875733886,74.38621448859985
36.681563637524775,-115.70434820124383,2024-02-03,44.762387266552494,303.9751688904441,78.64923227028908,1409.1348436140033,4.919403826093567,14.003923126435215
36.17242003391585,-118.85822192910577,2024-02-03,77.51907692939058,317.48579867260486,56.2246849654485,210.7825440776788,8.225360189134717,67.07195257070481
37.403240141562044,-118.89945084990418,2024-02-03,52.676890726949196,286.68167125352613,37.43283391773372,4113.2238582385835,4.060125361882192,23.632601760945793
37.75914366767084,-118.9941351644305,2024-02-03,31.671712202521608,308.7058234537097,63.866510499228795,1414.8617030547418,9.84685553915239,43.83808971409315
38.158874218263776,-115.38750551848749,2024-02-03,25.81581676584783,310.1991493259665,87.13808307606641,3992.9153425301674,7.704893585012963,1.6862870082104409
36.28559251999347,-115.7366692344914,2024-02-03,3.7747316967433386,283.5590214347735,77.57961908355068,1476.6770356315415,9.659502051125735,15.161063793047603
39.74327040451495,-116.12558283873526,2024-02-03,58.3195161883046,314.4499754073226,64.72203886153454,1011.9154516751827,5.1432647890985885,9.208049312361977
35.84879249103568,-118.03632442887886,2024-02-03,22.99614154010342,312.52420188443375,68.80833962094582,4870.981091816916,4.736911322907005,23.974417293825844
39.82826587383206,-117.47809647850616,2024-02-03,14.813392201638308,281.33612026309737,85.83372162213436,1840.144372387347,7.554538093252578,10.001809002432227
35.07428061253752,-117.67834127602424,2024-02-03,65.38299638276777,283.6433765952021,55.700567666097626,3026.8122466436444,8.802912630134301,69.19100266195619
37.40562845908423,-118.73300946220314,2024-02-03,68.12092578215488,281.9650757556741,49.88364833655824,3069.408389431634,9.64145795865558,2.903990220921937
36.66683919058281,-117.47485976925617,2024-02-03,75.21548922576659,293.3897412719745,88.63449390002694,2824.343736758834,3.2455190603249973,61.774050062499796
37.24561706965125,-119.84751726073623,2024-02-03,50.357689633859145,300.37155962719703,81.80658801062,4577.743930430012,7.9870457384263895,14.070783082557426
37.85332289490395,-119.34094813251271,2024-02-03,89.40546052038866,301.2939091181851,49.38261507711614,3388.483303265999,2.1064559763553667,94.51614571778968
37.177945790063546,-115.56705201915527,2024-02-03,93.63427533982278,290.70667039077773,57.82683584165537,2048.4783703194043,5.455743467454452,93.30940731098542
37.074234251507974,-116.24160116484288,2024-02-03,80.73709397924894,316.46387546241095,54.90468774046794,4318.782903395157,1.7984814840919916,22.55031025209626
38.66361707706653,-117.88565795470457,2024-02-04,63.55934820081872,294.73051159487653,38.94574072028604,946.2613506240237,3.473973617503389,61.442129822302945
38.42938137543232,-117.41424818858061,2024-02-04,30.372095359118866,281.8220062386141,87.46915942879554,2743.9719501715663,9.313583672064592,2.8005319472458434
39.16635641017924,-118.15000557020011,2024-02-04,98.29449216202212,292.00908446165545,54.25874587318553,4755.224341121594,1.4609069977308609,93.17885430511741
36.24979490619748,-116.29610066419664,2024-02-04,27.413616719193833,301.2443769017662,82.51974495827449,3145.718267908043,6.324008951351965,52.29873081917097
38.04764254877032,-116.0790641038396,2024-02-04,20.265692199043105,296.32887290352926,41.3613736608399,4093.993829850637,5.929542729274033,4.322315141777899
37.92597392696427,-116.1835740489842,2024-02-04,44.215411378658274,290.95370076397035,62.87224863823319,3285.1255914487047,1.2073835270898647,34.24999930081374
36.84868905436345,-116.38694137582775,2024-02-04,5.684057071238846,285.2529299905727,31.437683107456188,4204.885774512557,3.2597904376881215,7.684946186123421
37.43028770951341,-118.97747830653601,2024-02-04,97.84944646717908,312.7665800038492,75.85322903053851,4725.215005233956,5.629815045152657,39.294443937335984
36.56891071652864,-118.31015010379761,2024-02-04,58.84335564164248,319.84580968496766,64.8548338947767,1400.962551287047,1.8717860898849026,66.9926342161323
35.70922198808493,-117.65077282508163,2024-02-04,55.69520916641753,293.18168534095526,67.53537500818516,889.8223522207584,8.006236564128153,46.98899080414396
36.069006053313664,-118.34603504286173,2024-02-04,65.57962798997198,295.2648417670642,33.10325295327921,2445.7542141460726,9.721565095347499,38.37221747194545
35.527568232006004,-116.22529899920835,2024-02-04,49.70236477772067,304.7215009870783,42.66229981251692,3524.2190127798685,2.1475939996247204,11.91570455404648
38.41534787595062,-118.35323237875022,2024-02-04,3.2063517094541583,308.7376589894217,34.45985234121481,1174.5967032519698,1.8691196479057592,24.493904569365633
38.303636965545756,-119.30883956607332,2024-02-04,61.23112888403968,295.6811813921436,47.33485894822871,70.30217962932701,4.549350717974447,10.014328773835112
39.753031857899366,-118.00479773975847,2024-02-04,71.61738769564306,316.1971806792726,67.64634046092905,1747.5288233916913,7.477652771400321,80.74987316566607
38.648392068236205,-115.1004278360881,2024-02-04,41.67490606240531,302.40015956915676,63.97115905904251,4845.853710565553,2.816006102352514,13.523982798472256
35.26022919378066,-118.87059293533213,2024-02-04,75.72955720711929,298.01560305623724,66.72898929680342,3490.0889299989412,0.19879908697280402,59.53733665488935
39.42122586964477,-116.93920670528385,2024-02-04,22.70012993384206,305.8669101263962,62.95507628267366,2036.5609475090585,5.41220628032894,34.27404135888459
39.31337581472863,-117.83513475080147,2024-02-04,22.127659106618403,318.11215392996695,46.38172774055156,1003.2516818668597,9.566005677673076,22.59783846551835
37.216601603863495,-119.64487716175337,2024-02-04,16.141698768757394,311.78209177686824,44.67044984066551,1812.6438850859975,3.912768554069456,63.946843949210376
37.92931525263961,-117.5606169700097,2024-02-04,37.19947597891618,281.60052522140495,38.22358101219488,890.7051948411773,4.201345541831004,45.700230937694066
39.8803916623626,-116.48917835675844,2024-02-04,84.70120353890836,293.2923964295984,80.94425249420952,576.2138154991095,9.68901717114038,40.01454672845591
37.66152181924083,-117.43390012086091,2024-02-04,82.79120621490644,298.8217873980489,66.98876151247467,4538.374744234142,6.9460761162672835,59.285200489222156
39.52660914188045,-115.63946968126709,2024-02-04,38.28242079635038,292.5807028883642,41.19066075024359,4988.369174958594,7.191719228421252,49.12676284900007
35.41519378905093,-118.55531491671209,2024-02-05,58.911873598023654,308.00750243321824,40.632562789274374,862.366475999162,5.627020053710677,30.34842085515608
35.95525934354342,-119.56875414348018,2024-02-05,72.08163164749156,313.05076599450325,82.3821360915682,319.88666644748463,9.746092108632416,55.906128776525165
37.20377471720659,-115.31717194170997,2024-02-05,24.1206774628023,309.25380380741086,74.56385182579916,1682.168980373751,6.888664844255561,66.94985765506945
37.923784041686524,-118.10901825235891,2024-02-05,16.814108589474706,319.573331473131,69.56394479432228,2335.212944769006,8.950327516051695,2.669315858685428
39.081139259314,-117.11797224273184,2024-02-05,97.2095993212311,290.90190591572116,54.41184645235799,1063.8651730254796,6.993788657332212,46.58717289076753
39.94131057571593,-116.03998436934901,2024-02-05,61.75573132096185,314.99957980097685,45.71853385671105,1542.0533134028644,7.3511582484039595,5.768328458354377
36.94425748237058,-118.3784316806221,2024-02-05,98.14157218336639,310.66490660697946,88.76704578676942,1044.3101416737056,2.9041092214224653,18.640541406811106
35.23707818070042,-116.41917730911194,2024-02-05,33.77559871322291,294.48715030232586,77.83437450136802,3882.589813740634,3.0347869801381897,56.05087340779731
39.005857516476624,-119.32290575091086,2024-02-05,70.30316999741315,309.3649817462788,48.106753388176585,3577.2608190739406,7.829846495760292,86.61889152655807
38.02190359541404,-118.54353126397247,2024-02-05,22.260363654123772,284.16303825672986,80.85388777670968,3193.0100030168596,2.967062891698996,88.28056791884849
35.992714294341006,-119.2764468193174,2024-02-05,26.120017127391293,311.5733392936221,75.5359169168809,1966.7283925420636,5.6277007080153165,6.994401013863127
37.4741422831071,-115.94384720799322,2024-02-05,51.1902121269624,301.29322410348414,47.8248329926799,4549.752659505468,2.4935231090670196,41.91050862867066
38.71155122766862,-118.88675382386607,2024-02-05,31.961812550807124,291.69160690837015,55.59317125449838,4849.186080598349,8.169833808090694,58.30064830045513
38.852058935343216,-116.41298222297395,2024-02-05,16.762156384058446,306.2310920713672,41.1572067234616,909.5145974957893,1.1050135122769,14.70699045503434
37.49809205999381,-115.28350801377174,2024-02-05,26.2880701989326,305.6647999485764,36.66314666268656,1153.9125749887962,8.294466397616645,76.54322167447717
36.526072650644295,-117.36113895465562,2024-02-05,3.574839446586464,288.379448908784,73.3657219703818,2651.87358860183,6.027298005076018,74.42352584372388
39.86871291019247,-117.29985403869657,2024-02-05,70.44236214774867,281.21589659246104,46.050711441231996,501.6903179471142,1.8690953482707728,90.33410137067946
38.316813054782465,-117.69483215951094,2024-02-05,49.21166570858616,297.344903476067,79.20356194477522,2210.4195741744084,5.420353855061181,0.8486012083443017
37.04118759673149,-118.37054928303179,2024-02-05,9.424306640452562,302.78047477377686,89.73652269086557,2929.866760649665,2.8249883684734045,21.668424398900264
36.40231612102326,-117.62172484537541,2024-02-05,17.16939931284912,315.06421113482395,34.59718883577892,2634.264177129799,3.234673347304966,82.71867142453218
38.65551491501781,-116.9859623386662,2024-02-05,10.253453811264402,317.1286718259038,58.38210750502202,1687.997486236229,3.515280415968803,67.05800508269354
36.210917227968835,-115.07004213914671,2024-02-05,61.259280827587645,301.15220872627066,78.12375355864819,2735.106740082174,0.6331924697232094,89.43898536984908
35.85854994486844,-115.31117720340887,2024-02-05,9.42103636124938,310.1521393507418,77.33705379247401,4796.064723581297,9.859616844014173,5.717965453026652
37.649169444810354,-115.6892352085344,2024-02-05,75.42823330352161,297.5721308931199,75.59982949985812,1069.7861512423115,0.31534628131224096,59.696396571644286
36.44993696322071,-115.5543473214757,2024-02-06,2.0510919320391174,309.84328626291574,50.939696118114654,3291.415224050318,6.624968731842785,56.904657489367416
38.14452572461808,-117.66075408353979,2024-02-06,24.93757879958921,288.19206099756667,57.23119534110314,264.8136360724567,3.7122764775743056,3.567441636053237
35.589693374371166,-116.71277836411268,2024-02-06,89.06666758919071,294.84258939214124,65.69810144048822,378.7612021831029,6.46010290946699,51.35220769124835
38.274705522836605,-115.52466638531892,2024-02-06,71.8531318122246,305.36911995254457,88.43643501439543,2781.5497099067456,3.5624825308758377,60.952031130992424
36.41648263998851,-118.03524617504324,2024-02-06,7.296833292568772,280.7263186242832,49.65283625630957,569.4489426233498,6.737506462588588,19.12931742021072
35.001214672172566,-115.19118760827266,2024-02-06,82.11261044851797,308.8984524135582,85.38863326301146,160.6166027129438,7.292355094683608,27.332958312466292
35.63468028837088,-117.92106968965409,2024-02-06,49.30351215402048,313.4214200507267,46.16141509082965,898.9893383577098,6.905526403996448,64.03473462977371
39.66807688917547,-116.99458667303392,2024-02-06,84.67830271688292,295.96566644375804,89.34446792842228,2846.0033964478935,1.1396198135815228,46.83009475999583
39.33677319557679,-116.45097643363815,2024-02-06,60.07397744503934,297.91769668708656,70.2158212096555,3531.5377248687155,6.5689323465468465,85.80136575683268
36.16804516018119,-115.2470399346203,2024-02-06,68.18330320328587,314.05128848866127,57.810688821513054,1052.268892499831,2.799875494540973,34.238176600918834
38.89185952272746,-118.77691862973867,2024-02-06,99.35015603957082,311.02618541304133,66.8034256838163,3357.884214180464,0.2880137056933352,26.665965838820117
38.04285796586987,-116.26934510880679,2024-02-06,23.233554592401816,291.525979561335,46.35187014241241,953.2578389411852,4.14830671888954,98.48659403448427
39.85452355724935,-117.39592206927959,2024-02-06,62.394557476138836,292.95904426246153,46.450431450688,3086.6142618247227,4.335431028038011,91.11357701300834
36.86802829767029,-118.6572142968968,2024-02-06,46.032139005739836,307.15512929562385,36.81327263060963,2089.2004154842043,4.671741333524465,2.899274499897986
38.407303062585854,-116.11696580101804,2024-02-06,3.9451952922691436,302.52792369792644,36.843017862323926,3286.307571201403,7.048241653907162,77.0728615306566
35.31767861211959,-117.23888859913077,2024-02-06,1.4470641502865034,286.48918284385985,50.86030448813468,4975.511124772274,3.0884380914245915,11.033477382520296
36.98123673408203,-116.69513089675162,2024-02-06,11.922857781785867,292.39719636916664,75.7713286737823,4692.193977901182,3.1528051310392256,2.748519482937095
39.8190883059409,-118.3854946571105,2024-02-06,64.90917405385481,315.9993310751462,66.47827005588975,71.19470128871296,0.6055225624126059,27.36955159663489
37.694904372250605,-117.59363024086197,2024-02-06,56.71630879133922,307.52697746889055,36.15507361986125,4432.921883593413,6.86821215992296,26.93458790611043
36.43939751667422,-116.91322874505967,2024-02-06,55.34295611637275,319.43897270742076,81.13419149855466,379.1294361150943,5.67826091399584,81.93187623469646
35.601354815643035,-117.97544592865079,2024-02-06,3.1856762528260085,310.6805011992308,66.08205761940398,4767.580601491232,3.494251126937881,71.06672459428351
38.51764170090765,-119.00813730076149,2024-02-06,46.930299636000704,317.6789772857436,87.65133460708678,1445.0371115434393,7.051889789173547,98.16094273320142
38.22428021714863,-115.19179753842349,2024-02-06,92.46228178425285,288.647542954819,70.21112804467245,1941.0724105357913,5.373577492268772,71.15129003118184
36.869693568018874,-117.44266229978692,2024-02-06,39.75918693106466,310.85939499267704,40.510491822250856,503.60911561985284,4.692449458705397,41.82555532560479
39.754706759329174,-116.3303981485615,2024-02-07,62.492246978845635,280.8087008059119,58.427001738469336,605.7501537281025,5.1132454366112645,69.89276609452169
35.111014064939255,-117.94476403221971,2024-02-07,77.98186756231435,306.83040086846137,68.90985585283225,3647.365797885132,6.3634812526705655,99.9459067186402
36.51861925815913,-118.22434117987142,2024-02-07,78.39252791418876,298.77129112480964,31.695882062998663,4724.444566954044,6.600026045745995,71.01418825625281
39.605347431497904,-117.96417850766437,2024-02-07,51.92800823952714,293.87040287680276,30.894615849288474,3073.205050023832,2.8895781914071716,76.16813559803182
36.604677191597204,-117.95401678107176,2024-02-07,85.79519454023364,314.49617409172356,37.76418003591407,3593.4575768577147,1.4074336339115323,93.83650151902594
36.261264169275854,-117.27909942029024,2024-02-07,39.137809336374694,314.17070770630124,45.09986610272824,3821.7502357559097,1.5663418119051875,11.365126131168335
37.671102049656234,-117.28265065009319,2024-02-07,88.86932147847983,280.89206819594574,55.77294741124054,1350.9306590370616,6.393908859030017,70.47842934477269
39.11900874960269,-117.51423092058565,2024-02-07,24.02271663955453,304.38020489797725,59.246428425587304,273.88667305506385,8.72873285767126,85.0805957967449
35.51573380439181,-119.32607107541281,2024-02-07,28.021640699057105,294.71328897283826,38.28165653627381,59.270082399884494,4.094962783455518,95.43786002208931
39.71510354822868,-117.51962260749734,2024-02-07,5.31206241990011,296.62644006001796,70.40349474694985,1785.7139506223923,1.6952016032946238,21.096928971169937
38.97536440590582,-119.15448049789674,2024-02-07,79.55818365422829,313.28162956875104,65.76828370179209,1245.2479295861197,7.566024982938546,50.39290077242442
35.90625127775776,-119.36932106852117,2024-02-07,41.70552362327056,292.39359086110716,47.66784593046961,358.47273899346897,8.324894744194486,68.05548476444818
38.56003980599081,-115.33677141329416,2024-02-07,22.911661391139905,317.7219524255048,30.819593006117522,938.6650478436504,8.805824431209665,24.746772950133746
36.92479361318779,-116.97524993426148,2024-02-07,23.179027761657967,287.18535305488564,34.658874921197445,666.2695464263417,6.068314289137332,60.04728632502741
37.011473390381596,-116.70254970937708,2024-02-07,90.13999412292331,306.5088969347271,53.50168653065036,4578.647984055983,8.607285593880846,25.757878249799937
38.916450462194334,-117.99103164833318,2024-02-07,83.3916600461037,306.8842026805506,39.23846106994104,744.3227066228862,0.15414958448407678,33.34570205316473
39.81392403990366,-115.45509554042567,2024-02-07,55.35308853571833,290.0878064571167,52.60917636887825,2711.359896739012,1.0723580176952352,44.15186965108651
35.63327936423597,-116.81034755210167,2024-02-07,61.61108004157211,292.99002435868806,67.69095627062131,2985.8744778052146,0.9257606705209875,52.919009874656695
37.10315118439409,-116.15415065238206,2024-02-07,47.4325570550291,313.39193970319764,62.834245672757014,2740.2728156577373,7.12604684254733,44.93658716251506
37.40470804042152,-118.15718765486143,2024-02-07,39.16665428788089,310.4722101981981,43.87055298824365,540.3293493691405,0.6958178354357902,49.319551978792916
36.88155908477499,-115.19994059590437,2024-02-07,91.54768812183315,293.16383521259036,50.629349475525146,1628.0518906652285,4.96364372466307,29.858875628829264
36.815945618581125,-115.89769354920843,2024-02-07,12.561270352030206,301.35826187739735,66.84187190691904,303.7881456926087,4.727068986362891,15.89650940226306
35.261343337807986,-115.73025768492728,2024-02-07,41.8446789716228,282.4672118501238,81.65130168260691,2008.5660747767643,3.1070352355824093,4.734997732683944
38.427693102813116,-119.13902866287123,2024-02-07,34.45619079878753,288.3498352959452,75.19280632433264,983.5647097943804,8.704051699420997,19.59787224916677
37.18107208560023,-118.6451839606439,2024-02-08,49.81507202511484,299.432822354416,63.204001610004894,2830.0810397576797,1.70433201879996,58.1943641505783
35.97396901321964,-118.57186700158212,2024-02-08,45.76318745451751,283.43894941116844,51.73757989898917,3479.4015495530475,3.5246278439923984,78.61154478031324
39.08016751151034,-118.64545388376564,2024-02-08,51.88895316510814,313.7332941956775,51.903076652508325,2683.993308013297,7.741715000229291,16.924759744289453
39.01280374075814,-115.72295918947856,2024-02-08,13.99189772269941,308.7202484043059,82.76503861586377,2199.471648226409,0.30422314393284244,10.855535777264846
37.43195814044447,-119.84057602395704,2024-02-08,51.31415015132771,317.7453468259398,32.354614562432786,1967.3004332406274,6.7295040024636865,74.92903605492502
36.4922533057388,-119.61950005509613,2024-02-08,24.241881388721087,307.7386762385611,89.27895866521565,4216.374252080169,8.163977263615706,30.51583305372897
38.190463628982265,-118.63042564685048,2024-02-08,18.433134898819127,317.6160548904874,69.86252465109374,1135.8719220730868,9.322678388381672,95.14994392273525
36.44076067888702,-119.00063512675278,2024-02-08,6.483421878619122,302.1805022276386,70.86826194434343,3684.3807806679006,8.762966404914849,71.4317970610373
36.18003965161856,-118.84070193058575,2024-02-08,76.26525587561409,304.00874444247876,32.27987023828453,3799.537507463589,3.193841168336852,32.675604724303085
38.65257327013163,-116.0102840537335,2024-02-08,42.744192085655996,319.07884218505046,66.33175649347633,2125.0400359901355,5.863641413229526,28.954274779370493
35.20162619860476,-117.18436703053976,2024-02-08,62.66436833117584,305.68516587457043,59.08668360542682,1521.6379661669148,0.7729349315046585,52.3698386271309
35.47384235517297,-119.97114669353516,2024-02-08,72.75933433047433,281.23146275442986,36.34673441364402,2379.1803559275772,2.578700035480086,7.914466827820943
35.03394087011795,-117.85338617147903,2024-02-08,67.93166653135535,308.95211106522095,46.675320646161545,511.4089331688576,0.9422237874750738,11.7676512645299
35.76471593237713,-117.96057536574821,2024-02-08,47.05007190896823,316.2187476854966,83.41886737281908,277.35365953399537,3.1518729015396385,17.58578813161925
35.344950043552295,-119.43027365277729,2024-02-08,38.789852895172984,311.82320999177307,62.99930495195718,602.4358372868644,8.75187213458729,77.47235933045602
39.979011838899595,-116.61929105699271,2024-02-08,37.595990964066374,303.3533309050169,54.804994510434526,976.3679057380195,3.4716683967429263,51.38573592691225
36.44404984977045,-116.48951405810254,2024-02-08,64.00487969300563,306.8521405237407,34.36092935044866,2545.675260673313,5.618981030014264,1.0567122774442939
35.74634006334624,-116.39553390473951,2024-02-08,49.47943549418734,319.6076715700669,72.84729164413834,4253.226348997555,4.333808481149408,67.3516527472109
36.20498128997959,-116.35764527220704,2024-02-08,84.91322479885106,283.62648354037356,72.17104940376196,1216.4295433984505,4.589165242987353,42.36901786604971
39.68062785770067,-119.99973586533852,2024-02-08,87.47019843267121,306.6897931453296,66.84261641835381,4679.051953196551,9.695720518365583,51.08523649637979
37.60080111512198,-115.23039598076639,2024-02-08,17.056037800651847,291.33590778282377,60.61575877323895,4776.794149228267,2.9615446826385794,21.411624341293557
36.82409048153929,-115.92895616472669,2024-02-08,13.623365154572564,305.6036158634468,56.02706413244236,4796.577793983766,6.273244695231713,55.17822283941036
39.36695728954609,-115.48009151705358,2024-02-08,63.04009260359995,304.30494303535755,65.59626557927953,4195.935536647803,4.200626695794471,97.91532397514887
