latitude,longitude,date,satellite_no2,temperature,humidity,population_density,proximity_to_roads
37.15972509321058,-115.4225585120598,2024-01-01,2.18233967754895,282.73412801239834,47.83723225687959,2820.736073601691,5.462476001308509
36.45614570099021,-119.830270107071,2024-01-01,66.37896861755891,311.3503936993643,43.79962523779443,4296.777824286777,0.8947312281038722
38.0592644736119,-116.5128986637658,2024-01-01,96.33944342135504,291.43033298370824,54.67823832397387,3351.2908649204696,4.179840855069136
35.697469303260206,-118.51325496313724,2024-01-01,56.016818346184195,297.3106751839705,44.431895110808924,2205.2118008287694,8.532847985672019
36.46072324267609,-115.37801902311735,2024-01-01,93.68224620330918,307.41775532887607,70.34303059750222,4767.9445662509825,8.561536219946603
36.83180921646846,-115.14470877417315,2024-01-01,5.225787928602377,293.2982462859485,79.56388107289713,3610.2637428503676,0.99237664919681
37.28034992108518,-115.27866755443283,2024-01-02,41.87933190741614,282.26342624586863,70.38552785467303,4654.317754169622,0.9072088274783086
38.92587980696507,-117.62892891671268,2024-01-02,26.015779096205115,294.95684188051257,79.46102683496096,2661.5604676972202,2.6269547700193527
35.9983689107918,-115.68978674505344,2024-01-02,73.08209649807299,317.77794330777215,53.819529732448444,1331.576160226041,8.747660625539934
37.57117219206806,-115.77725300732465,2024-01-02,98.12970904972467,305.6693758919423,39.37901824253165,311.4920975053738,1.2890258507349894
37.962072844310214,-118.40449763378372,2024-01-02,25.65300624442478,306.8591659466883,74.27705684385552,3644.12001484506,7.199968026274463
35.23225206359999,-115.85542262924662,2024-01-02,65.41746014740745,305.2912861455056,51.628470308493235,650.4498401273939,1.0116561961310322
38.03772425950719,-119.81496182642253,2024-01-02,19.809763275974014,287.9596855583775,70.27624951374796,1548.7368849462375,6.231378537478253
35.85262061843646,-117.01865060758973,2024-01-02,56.53302545716099,296.7333545640912,46.23863651890594,2685.730994025292,3.5606729911914483
35.3252579649264,-118.84995581356148,2024-01-02,46.39324866883362,310.0375919345327,34.87377808840036,2843.862109509751,7.88913962965867
39.74442768626667,-119.3971655711136,2024-01-02,97.2005329631537,284.05491590212637,89.5549077292658,3022.8868250863234,2.3369044882536363
39.82816016537279,-119.61523399185396,2024-01-02,60.85272726964666,291.1141110435885,39.37209047583596,872.9638852310181,6.392018293899598
39.0419867405823,-116.5185561206093,2024-01-02,34.950637208681876,291.0527643386341,89.30525963780886,1929.7001538671614,2.3568253457588497
36.52306884586685,-118.30062518115967,2024-01-02,11.409578488793336,297.2807571037802,88.63679595398685,3105.111424228985,7.136602831121538
35.48836057003192,-116.3761661423562,2024-01-02,15.124682873493455,319.2147496376874,77.62908623448237,4850.603379937234,8.736780345607487
38.42116513256079,-119.67321829600529,2024-01-02,22.53169299512351,282.7001018673529,69.56537772491986,3651.774131613459,1.2680179912676004
37.20076246869801,-118.42354831084695,2024-01-02,25.0966661340298,300.7480397752238,64.66842301506509,4616.888597615091,8.665956885955035
35.61019117422389,-117.30254353812332,2024-01-02,85.06160578411378,287.1745872804884,81.96609272267008,3822.9496886551765,5.9357525441429795
37.47588455055635,-116.04638417580519,2024-01-02,56.12227882825249,318.82706181638974,47.36637129716928,2978.998996017382,1.2711049086702397
35.17194260557609,-118.40623748533964,2024-01-02,52.33909113743665,284.5321401890986,58.060872749092624,1000.5156772249055,4.27541855359712
39.54660201039391,-116.87054311781496,2024-01-02,11.476887186921747,296.14404009446366,67.16339816199012,3350.0939768679395,1.608602934850979
36.293899908000085,-115.57011125881907,2024-01-02,86.0139693349435,309.51539939338426,54.671428552169466,3135.72885150154,7.003478888665695
38.31261142176991,-116.92068405908847,2024-01-02,72.28143032084837,308.1821771210978,55.64918724541608,3032.222393763469,7.588681344179497
36.55855538044705,-118.83520262623183,2024-01-02,6.766836190000158,296.90914547575727,49.817080050125064,2474.4400465417916,1.0579652027279896
37.60034010588905,-119.87799609221732,2024-01-02,70.78350972297687,293.8609667181087,63.85390900107216,2666.850189746914,5.061398526946443
37.7335513967164,-115.64950563049536,2024-01-03,54.353821734264606,295.9044951421148,81.03447168090696,1705.490509234615,8.146250560259173
35.92427227762764,-119.89365294574806,2024-01-03,8.172534574677826,290.5710505263456,42.09170268037877,2620.597828579401,9.361630415509964
39.84792313882279,-115.626491636579,2024-01-03,45.830064152865646,288.213317548272,86.06598232520648,1027.9017331084674,5.1351786674177005
38.875664116805574,-117.35531432986394,2024-01-03,48.469628713004695,299.3215879023556,71.34525922489378,4035.613266933865,9.50279223611407
39.697494707820944,-115.30466150743553,2024-01-03,16.577454016327575,290.7413502427043,79.3963927608018,969.5959257586037,5.356889704560298
39.47413675213824,-116.00608382113167,2024-01-03,94.56981470002823,291.49846659589,63.3714415578007,470.58313495285876,3.9419049459990796
37.98949989405543,-115.0103294473333,2024-01-03,84.99753714806619,306.2702425389823,76.77100208544381,2209.417830467929,8.482031285528954
39.609371175115584,-118.24644092274144,2024-01-03,66.90223373291083,318.7414932679957,30.97202384036803,3308.621825555006,4.929827104580891
35.442462510259595,-116.16405855534437,2024-01-03,46.22955610006072,304.145488022375,79.1028254867721,2216.69828342103,4.719025105645231
35.97991431209572,-117.99034543195378,2024-01-03,41.17655415845085,283.07917868259864,32.40833154512199,1419.9329531589776,4.9031248940982834
35.226136444552694,-117.60062189848045,2024-01-03,65.09734671509541,283.0233445541627,83.39480258177176,2812.947360257682,8.467850018697455
36.626651653816324,-116.86247268390815,2024-01-03,54.543186940690546,318.05692883382267,89.5177648343186,1767.6615602903896,8.31941541688052
36.94338644844741,-115.6316144290683,2024-01-03,6.227310588188562,291.89163161229334,47.64404773060667,4667.695066126834,4.035199924402112
36.35674515886948,-115.07958265400353,2024-01-03,51.25026487703317,283.68267944329904,42.61911337714762,4617.093441037682,3.33299859870525
39.14368754575965,-116.15863293067741,2024-01-03,80.64036172328395,303.9617834860153,75.92180183148244,2536.7405088618725,4.919280240391293
36.78376663346795,-117.91116608916333,2024-01-03,45.923987759695805,304.9459511316106,45.1815804552152,1673.0257703903796,5.72772509737109
36.404672548436906,-117.89321498861464,2024-01-03,5.195657755426842,305.94019280474754,81.9337429903322,3698.8054490853633,2.3833721062799693
37.713480415791246,-116.31208849205554,2024-01-03,78.6278199384033,290.69608111430165,36.170555529448606,231.72907024117987,7.939550847155906
35.70462112487381,-118.80611427115849,2024-01-03,20.13637821359744,280.604427368579,37.557311782761495,2400.1065799160738,4.864827657324229
39.0109849037702,-119.44762943434303,2024-01-03,25.862083488803876,318.60061477817885,88.74909330603694,1714.800801638151,3.340455484199596
35.372753218398856,-118.22688921179612,2024-01-03,16.47063534322959,290.0357218276441,70.43033389620028,4606.652631257646,1.0682099296399061
39.934434683002586,-118.5638050417296,2024-01-03,33.02150648714976,307.0410515221019,80.81323346573717,109.4149849997786,2.388451604036069
38.861223846483284,-118.51845939772005,2024-01-03,75.6751505688635,308.2651947951484,49.45976264109108,2786.4336348058278,9.492811717559837
35.99357840767086,-118.83196124475045,2024-01-03,51.93858595039374,304.4002966831794,70.58902497123626,3716.2847262797986,3.050996868195266
35.027610585618014,-119.7895340518182,2024-01-04,20.488127415071254,292.51629576854594,65.65450963851583,2450.8390382440043,1.6885928936703531
39.07730714227417,-119.91063032633294,2024-01-04,87.78300781520409,290.8438501505626,66.18900720737682,472.7449993054722,4.606727916549932
38.53428671923808,-115.06138805131984,2024-01-04,87.95818549515292,303.90673130810814,70.9519475722633,4863.683880638116,3.0708774336024867
38.64503584020494,-117.86113433132068,2024-01-04,87.05784250460069,314.64382534446764,64.52155038774592,2614.151635311685,0.35159250271194153
38.856351733429726,-118.07836676420159,2024-01-04,23.87962113815393,317.8693491569358,55.74374215815996,3090.2219093791064,3.2314521727941727
35.37022325867045,-116.60176358653464,2024-01-04,45.12393441809881,284.2362321761503,46.55536166283281,1221.2184244021612,5.441086239394686
36.792328642721365,-118.90873056067468,2024-01-04,98.49896561408751,286.1931445039088,76.11487985479212,2443.3155212786787,5.5171237201996695
35.57934529762565,-115.25019408024887,2024-01-04,77.20124763099903,317.7894503513232,43.57634580019117,2174.289985193693,3.565589211768887
39.315517129377966,-116.06827492792225,2024-01-04,2.716742122555982,309.4614091333917,71.54125836926485,420.7344179098195,4.473027562526006
38.11649063413779,-119.5529449884387,2024-01-04,6.5204591260492055,315.31975299319095,43.999969358959596,575.4937500599627,9.655179182347664
36.65449012426325,-117.91209612107536,2024-01-04,46.39313768123328,288.10530536541376,67.51981019726723,4195.488972112934,3.7734847723031164
35.31779175143012,-115.60440846218918,2024-01-04,90.92202058615601,303.5034348443761,74.82469602774174,1237.1087634226217,2.58226813259983
36.55491160857831,-115.27633988854295,2024-01-04,53.870179795271426,308.04558377669895,43.122833334392354,1015.0434439182212,2.434670440667601
36.625916610133736,-117.66299244375065,2024-01-04,49.781250803429025,307.2044754178789,33.5965980516785,2549.3116836881895,4.5776461270413416
38.64803089169032,-116.93294305394646,2024-01-04,10.547369995663058,296.32606763466794,37.858424579650446,3855.298300244439,7.59520148716944
38.18778735677606,-119.16483026953962,2024-01-04,65.6780104724294,280.6157956676523,66.35981803626153,356.6352669659902,2.059881841884732
39.436063712881634,-115.04415686931512,2024-01-04,82.21031606002255,303.3170422721705,80.96678437354413,2905.1992022093664,7.092961271407681
37.36107462580975,-118.84164149308279,2024-01-04,38.04200075075623,290.12406156718436,32.699809274125464,640.0916920608381,0.21149823349416286
35.59797122969151,-115.28634112932437,2024-01-04,77.56118509253275,298.0101698457156,74.04907554249877,230.48220158681136,4.18932977983946
38.56622393611497,-116.75176675503816,2024-01-04,96.44766539008116,318.3032406033527,50.47911875700313,311.0825632029761,7.758650652027868
38.803925243084485,-116.9613160256057,2024-01-04,20.376645912768907,295.9614127056974,58.711702195171355,4179.112335631785,3.387329557744314
37.806385987847484,-117.43655744491745,2024-01-04,52.33296311947413,313.59206426657704,85.73157299073394,633.9637939589047,5.637371014453994
38.85483589977281,-118.84665094141121,2024-01-04,28.713795808457554,287.54162422997007,49.91829028415073,273.49925384084514,2.049792328259108
37.46897798182195,-119.11735983997247,2024-01-04,79.28544190338394,306.89841992100116,57.92021603636916,2217.604441357416,7.419953911261723
37.61366414690997,-118.89756895464912,2024-01-05,57.75933658811575,319.0802781775577,30.820944885640866,4227.767686113023,0.5227910326875962
37.137705091792746,-119.06780868927872,2024-01-05,63.45824175503038,284.07572403491747,34.8959232002903,1348.9214636220445,8.525426448755004
35.12709563372048,-116.10207763216623,2024-01-05,79.79141596158941,280.33279768908767,45.51549546808704,2137.477456753286,1.9819638642166815
35.539457134966526,-118.24937370416635,2024-01-05,39.59704726624549,297.3433117053046,31.671134449264464,247.61653619056855,8.743980317083308
35.15714592843367,-119.71078661718302,2024-01-05,91.50900684070432,283.7050193220547,67.88251956289506,2272.9386449676354,3.5252924130051735
38.1820520563189,-115.15448684929595,2024-01-05,53.302886724614,309.9353739870493,55.58390140809735,2909.184749153812,7.226835744744866
36.57177990538163,-115.58107057518288,2024-01-05,15.7954822835348,316.5819465539424,62.88871216368132,2875.9899160731165,3.1922529778618847
37.54285345582351,-115.36123858402394,2024-01-05,69.58991181688025,297.36083890835033,40.47883115377977,1695.5121262631076,9.059116712346476
39.537832369630465,-115.02546088676782,2024-01-05,79.32613504382545,290.34846568621765,47.75592176619696,1611.8892442825208,1.2663712551837436
36.24646114574438,-119.13052375390257,2024-01-05,31.67616770675267,297.3761327602644,69.82946849116351,577.7869137361596,1.785197892725987
37.05191461517815,-118.01878990548671,2024-01-05,85.7179256998753,308.93791271400005,87.91816341782399,1865.6516871990284,4.930301251588023
38.777755692715246,-116.20880762147954,2024-01-05,90.61432547657664,280.36216646321486,33.025006416132555,542.498610921175,0.8193843903814613
36.14399082745811,-116.51989690973105,2024-01-05,27.690448737780894,303.5781595793879,83.42305925131596,3844.6499263246556,1.9598018470176193
35.38489954914397,-119.23052046830072,2024-01-05,98.3521472715222,304.53166739549516,64.61287207867251,4833.05777385352,9.437663822120143
36.44875726456884,-115.92083437504691,2024-01-05,14.071152804875842,305.5075298758374,63.83517400533742,4851.868560500199,9.764896611478871
35.80610643627002,-118.8777971408167,2024-01-05,20.201566840248997,289.6808831992351,60.01671211246562,4332.1019419081995,3.7625932933042194
39.64848826171286,-118.88091192588689,2024-01-05,18.422483923802613,308.5621089351251,34.163645154251,3023.9211392311145,9.232860210139357
39.040601897822086,-117.31512788553293,2024-01-05,89.39897100078704,283.655659453271,35.39261110416964,3519.2852013572056,5.448246756734317
38.16701878255212,-117.03530032579148,2024-01-05,65.42925523249619,287.970813458672,66.05472033954516,1461.7687232680496,2.6974246587376705
39.35730295093859,-117.09956896081094,2024-01-05,15.210428322227287,315.09880186617926,50.4575142861335,3172.313579854472,7.023987210805986
39.01836038449557,-119.54256581301122,2024-01-05,44.032341836834895,309.54892602906267,85.03608399466084,2305.465269727393,6.589018065748572
35.93285029443018,-115.6126956868481,2024-01-05,61.529802506980204,280.5498221604538,54.39543224156834,2435.985831895816,9.891253191087333
39.462794992449886,-118.67199978705646,2024-01-05,8.34640849893833,289.935050414792,38.59688752215847,3800.993973857032,2.650472874092833
37.696711209578254,-119.35242539358597,2024-01-05,88.24163684073388,288.5762593197266,72.88313001012216,1445.4958602063957,6.720595026617354
39.03720077582031,-115.55625960065511,2024-01-06,80.36035354415351,290.8322531214789,47.60120528646059,1624.2960778878735,0.5202375502944689
39.48045649961747,-115.22174250885124,2024-01-06,50.52067735766382,289.90239081119546,61.52821844135359,4626.976866086751,1.136460386967194
36.59001737485932,-115.68936191367274,2024-01-06,96.71266152591704,282.50105182971384,71.8699671303102,328.3102595123126,0.03918374951093262
35.550259622638386,-115.95241962637562,2024-01-06,41.77609792750997,298.3576206638728,84.01584667212423,2453.8897771460347,9.994606810596732
36.13967581270971,-116.72379009680489,2024-01-06,98.41103190364979,309.3093389914466,77.53147168810057,4568.363962018915,8.022736971474778
37.13553894313128,-117.2457131469543,2024-01-06,66.79199988036271,304.26926898869743,70.58166407236345,3071.296888699877,7.867230147335408
39.090073829612464,-119.56506620044296,2024-01-06,63.467127325394145,306.9148667439232,70.77799094370862,2754.7150173500536,5.097260752881797
39.30365291628172,-117.95773393464651,2024-01-06,16.5954895295785,283.24596714144957,86.7554786419252,1286.2336871853083,3.0006708290543993
35.034760652655955,-118.13655741493844,2024-01-06,88.1927758304644,318.0596284070715,47.74944584979217,1749.2136708690189,1.5126428446267592
37.55373651288783,-118.70123108119837,2024-01-06,42.74896879206152,313.539673353721,30.066725651771243,4267.63965823323,2.8467473884646366
37.08705501574389,-116.38289943155708,2024-01-06,16.223340578247935,312.2036127398265,46.317273563891916,2818.129752253868,3.759712219291391
36.11053905235365,-117.52062132460614,2024-01-06,1.260751997575904,312.9193522016707,43.07348277760464,2597.9738590960606,7.5631009698029406
35.59932683666841,-119.59476892046176,2024-01-06,55.975568363838256,317.30842032531046,69.7100751068399,542.9195820231432,5.396617889031524
36.68807585701814,-118.89908399025094,2024-01-06,52.739962212267635,301.7701586445479,68.02269598593173,129.33937445285943,0.7748362655548269
39.7145485195626,-116.58370618170203,2024-01-06,71.93536223691585,288.01128071470504,65.60768296228343,4820.241684000893,0.1802900895891224
36.61601466010378,-119.6193457025485,2024-01-06,89.02580530178021,304.67134431410165,30.974606592567223,1916.0815280698662,1.0233217953406315
37.59395310871683,-115.74396542975616,2024-01-06,7.9406584643029525,309.71525974671755,73.72668326703885,3035.904657392546,4.104987136973794
38.515094794475885,-117.52426736493013,2024-01-06,73.14964903403623,309.51669573416103,49.411824749129494,444.5896122770607,9.331929170490183
36.81814801189647,-117.59706711336676,2024-01-06,18.741194409758222,300.8579609666752,69.90335934039786,3431.4157143290804,6.374024812092216
39.858910413604804,-117.03796107670242,2024-01-06,85.8177053157164,282.73834877334315,63.3947057101292,4666.205208094507,8.018258998755151
39.81223647471056,-115.87659517037426,2024-01-06,81.90635138616561,294.8445175372051,50.56385552567443,2899.5430023372273,4.663745945045486
36.25891147912682,-118.26095396048903,2024-01-06,54.07937549855444,316.8306643385343,38.07457602624646,674.2708457582823,3.616660831950428
37.486242529461926,-116.60991923720468,2024-01-06,71.02427986233116,303.377956390297,35.66513385962886,2929.52156099371,1.0840037271662273
36.50439154908385,-117.17134018002105,2024-01-06,31.43501131837484,301.5332777302285,79.89109998673342,3843.418704868029,8.759330221862049
36.42420247188734,-118.66485864915289,2024-01-07,47.116789893281464,290.75414057528775,85.10385252489348,2061.761856041392,7.831600290279028
35.184434736772666,-115.6068500682242,2024-01-07,82.16368977104716,294.7379567966632,68.98728280585797,4405.196852310266,1.6811809759772511
38.047821669899484,-116.01286989196537,2024-01-07,45.92651971732139,315.81384356612676,36.206046891629,3260.980619118954,5.1226056387626056
37.51339511614431,-116.70774082670788,2024-01-07,35.77982653254418,306.6585219010734,54.12163301329444,4501.2821455315525,4.873748079212449
35.25739375624995,-115.74709135452879,2024-01-07,49.421244725029986,311.4954810700933,73.73635200630943,3136.351290674319,6.2509155268652865
36.393232321183056,-115.66352899520099,2024-01-07,82.82492524372184,298.1738169227062,76.78925304060408,699.8754614238799,9.461868939912613
39.54132942983327,-116.45818511642483,2024-01-07,33.520804737087275,305.2098887782463,37.093117337465316,1582.973969970686,5.797714417624796
36.19780945333486,-115.81493335818163,2024-01-07,17.37615931357438,289.9353443497283,30.001843130722946,1048.884993849662,5.402172667786186
35.724474360456114,-116.51264269165358,2024-01-07,71.20140203307808,308.21843321133946,72.7282227528363,4548.691163698469,0.5032293293466394
37.44726380138781,-116.5992961411985,2024-01-07,82.59782127080818,297.1040533481335,51.395770559172334,3813.980333073039,0.6290747601802393
39.928252270553,-116.90694310892408,2024-01-07,10.063747852353334,297.7018205925898,45.268879897095616,3398.17192610453,1.8734679132678889
36.210276357557504,-116.23641680221179,2024-01-07,23.98741127559447,305.97289298307527,30.773848187371527,1539.7832821765273,0.3247077169174828
38.36067773702939,-119.20697447353463,2024-01-07,14.19719897609939,317.4512248587571,62.41796440568998,961.0216216485569,7.433528955700124
38.80809807664359,-115.59564620400536,2024-01-07,34.79414115821666,282.5602538643448,81.0690441255589,3794.4328855451135,7.233303039939631
36.188187719961995,-115.64078236127384,2024-01-07,45.035097890541266,312.9897294938803,87.45789877635528,2397.0818321014444,1.3605623443164294
38.641081743059296,-119.8537635848272,2024-01-07,74.88263369633064,291.6953244164877,63.94469703679735,1167.6582831456142,8.360789007952809
36.83891566359627,-115.87091624717618,2024-01-07,65.11475848816741,297.7567781802551,60.86767966439365,3102.278791918112,1.5478603484611198
38.161529152967894,-119.35565066263277,2024-01-07,62.092856747843115,280.87653315100033,35.10338312935447,249.65256808533726,3.0117558699735882
38.167648553804476,-118.32440572870429,2024-01-07,35.23749466096544,292.0418431133725,62.93236809255598,1664.542757934855,2.48976899161365
37.67887342037379,-116.28245871854196,2024-01-07,84.144755308476,300.1052497052052,52.79874473792368,2369.3571232261165,3.7230709857304776
35.451448850272044,-119.19620051975846,2024-01-07,47.128716739816454,282.24704309389756,66.42811685301461,782.3937538415589,2.546637658899619
39.17651247794619,-115.91016487940469,2024-01-07,97.91049380151546,299.64382917532663,53.3235808725928,4924.039664074656,4.889509264384521
36.60390032485868,-115.8393291102113,2024-01-07,63.41421382957368,317.0844251543371,44.417947407022005,1085.0319547185907,4.074078813546854
35.93259255199927,-117.46266133119582,2024-01-07,12.626474156450273,284.2157287243122,35.69791651370259,695.2479937141644,9.865694907793266
35.20387570777382,-119.96807064141584,2024-01-08,67.6177562075434,310.5776291230202,48.89510667533374,1057.4976257401372,0.5592635012822567
37.95446471594121,-118.56480933412544,2024-01-08,32.5104015431699,296.3868421350397,35.798690057265134,3856.852609140635,1.4218137638735162
38.38782180921141,-116.91536540812129,2024-01-08,68.63271966860974,306.2069485809735,40.613817049439035,2156.253013395622,0.5282589390860248
35.08293914463928,-115.09406910986289,2024-01-08,6.964114816240574,290.4094639194092,89.24016951477276,2848.808901775063,6.258411949823758
37.560465291496406,-116.84093236491665,2024-01-08,17.48814371759594,286.37969050165435,56.64621341439712,153.9953270824857,0.5450927741371958
36.13247887598969,-118.7009820946792,2024-01-08,85.57372589057863,286.41850457084905,61.91230599030099,220.43497743790707,8.364397373761234
38.22586395204725,-116.82997148450194,2024-01-08,22.71795570235149,282.81967782572576,82.41711172423292,2256.83647164373,5.119386306819278
35.87183214502496,-117.30007310142072,2024-01-08,83.704112524294,287.42586819604975,89.73413402944126,4092.4434538480364,5.270076245815337
38.45468869051233,-116.10077302424428,2024-01-08,27.927608845441043,306.5687753995587,64.96286696068088,4431.932449602448,5.615945077121943
36.933676731502686,-119.4650968058652,2024-01-08,64.28819100587077,315.26762447374034,78.74842926265029,479.19750959841906,1.7081370630621073
39.683649943683676,-116.19486048748986,2024-01-08,69.4150573509831,312.5650274236465,49.61646146020051,2714.8973554000627,1.9769030311448754
35.687604720729965,-117.29366710661945,2024-01-08,51.265475314505295,307.40537239497934,48.34463744683747,4570.486947082389,3.188173228730047
36.705331755251294,-115.18503998070503,2024-01-08,30.531067669673128,284.4172745364441,54.16222325967361,1970.4651342695374,5.934964158218515
35.56736760620294,-118.29063916980657,2024-01-08,21.264437637109612,291.56749785183797,70.35043576041895,4156.3508655704245,2.1011777594021455
39.623468091392816,-116.83689053433027,2024-01-08,3.318935456242622,292.3922750128988,70.93150135530593,711.7934892772092,1.1633172713326123
39.386696766904905,-115.33985947244992,2024-01-08,30.39464012407238,289.99827785590486,48.91436607896705,4680.202723855604,9.701168864184321
36.289708138575776,-119.4874513600466,2024-01-08,65.3162790531283,300.60022638838893,37.99259544819772,3769.545421779948,0.21981814809622913
38.2999202301709,-115.31385756381775,2024-01-08,93.83048184484826,301.4221525951869,67.94377538793051,4709.605244295163,8.026974053360217
39.08611100100608,-116.56057138849593,2024-01-08,87.1204482263052,294.2754390068444,37.69955173132587,3399.255306084907,7.8803514957502205
37.77600405799731,-119.66081470447413,2024-01-08,76.60647765353026,294.1515663494574,64.7095504937598,1848.8494633971636,2.9721411384509597
37.64825289178003,-118.49518216526592,2024-01-08,78.84473432532987,313.14222391624327,71.60532768337853,4693.996803997376,1.356266160073134
36.20926145450226,-116.4591395567736,2024-01-08,66.49849034759953,311.5717139327874,72.0366897836671,1414.0555427304334,1.4562864670542341
35.4655138390295,-119.66324699265614,2024-01-08,26.0286857566003,292.3118332672298,75.2083266395758,1694.253984205576,6.974316172371925
39.48607878976664,-117.08914769911863,2024-01-08,90.71950307058299,316.5515377549304,82.37156529393988,3519.0016691086144,6.428065910861736
39.50209028581665,-118.27058471523522,2024-01-09,67.0732311905834,318.11260068010023,59.997539517887304,3838.315682650662,7.827456742513867
38.16550728636634,-116.89542241116261,2024-01-09,56.04406309804399,293.06970168120165,73.81495137177427,4650.547245053312,9.374811723991046
36.6951489552435,-119.77128983093743,2024-01-09,11.098946921348107,294.17699795172217,67.1503641219502,1063.771924828237,6.91927363266592
36.746047873063304,-115.64231596923813,2024-01-09,44.70555438064254,300.22536613687834,41.19839638786095,4000.0902743351585,1.5585153655144346
38.6297783943512,-115.13255515411302,2024-01-09,46.03582712019263,317.64483250134697,31.54137869216449,3705.802964314969,2.434426167654107
39.48555129976289,-115.15561072357154,2024-01-09,86.45636095226699,315.05277732569243,47.07248314061603,365.78305345530947,8.421937308731145
39.43543212132559,-116.25174084128538,2024-01-09,54.66482201877885,284.10271850334357,56.582022380257165,1966.7545489905244,2.0930607583420855
38.89937772928812,-119.34956879934684,2024-01-09,38.04005489704097,295.70922973085663,67.02635666571938,1449.689012447488,0.7252231695448141
38.21015823077144,-116.20868402035488,2024-01-09,97.68003285106593,302.1348475899909,80.99755983019233,1557.2276005524504,7.032800540422505
35.420699824975244,-119.87706541770599,2024-01-09,11.072059332631568,300.1252989020616,41.77474300236994,4915.587053795769,4.025263554901421
35.80814357047307,-119.88938224235501,2024-01-09,42.25484283119446,287.7545227174757,37.53298739390863,3231.748196725643,9.200400525459036
39.492770942635396,-118.3819489042523,2024-01-09,4.202467517140529,314.3526708467262,87.80879684845965,3602.496981077823,6.502550710936616
38.03214529829795,-117.55678404797668,2024-01-09,73.99041207669303,307.0776313198735,36.482673562584424,4884.257304709296,0.9041897779166075
35.04598525808315,-116.14796291096103,2024-01-09,91.80765521991506,313.51633499407217,58.70946420643135,1917.1488231653116,9.478565672536607
35.50735771433016,-116.58352311696747,2024-01-09,28.003732955048942,314.3505711739789,65.13382372759811,4019.1088338413892,2.5855726364024587
38.31750884554028,-117.77048646811626,2024-01-09,85.83416767991208,309.9342341466296,62.482465254446296,2200.928268357252,3.372124904062858
35.025307919231096,-118.63186666859167,2024-01-09,29.221823046189776,297.5684240499887,35.161929421976595,4354.1916754841495,4.022604136835421
35.80404025708749,-115.01437749921145,2024-01-09,91.07701616439152,304.421870200617,33.42161484021716,944.2548294909508,0.5122429640431325
37.74366894683293,-117.86909348882014,2024-01-09,75.3961903596784,286.4146162447897,36.32900564766214,4741.046576468184,4.965154222306048
38.45947598846347,-117.74306487835162,2024-01-09,80.49067768414386,306.9458166989963,65.13526103235675,1132.9199566338543,1.2331849107529225
38.259806297513,-119.18188089404165,2024-01-09,1.80065556004545,287.1701302295712,62.66069325805927,1664.7915095556111,4.009703266883518
36.1213465473028,-116.02595225625035,2024-01-09,96.2810357074026,307.75798362040626,44.02444752220465,3793.1515588285633,3.5070978799208428
38.56089610673768,-116.53158887109255,2024-01-09,72.66709920703232,289.18392643015875,68.2664485107355,1999.0879507487632,7.728400834265034
